Order_id,Order_date,Ship_date,Ship_mode,gender,ip_address,Customer_id,segment,City,State,Country,Category,Sub Category,Product Name,Quantity,Discount,Profit,Shipping Cost
398,4/11/2024,12/23/2024,Express,Polygender,114.132.53.207,5T09U22XR86,Consumer,Samarinda,Kalimantan Timur,Indonesia,Technology,Books,Luxury Leather Wallet,3,0.3,$371.40,168.55
399,12/29/2024,8/4/2024,Standard,Female,67.166.253.38,9M08JE4PF11,Consumer,Saint-Germain-en-Laye,Ile-de-France,France,Technology,Clothing,Edgy Skull Print Throw Blanket,9,0,$124.90,168.49
400,9/25/2024,12/19/2024,Express,Female,149.31.13.125,3TD8WQ2QQ65,Home Office,Dhaka,Dhaka,Bangladesh,Furniture,Beauty Products,Retro Vintage Film Camera,8,0.07,$146.64,167.89
401,11/19/2024,10/16/2024,Economy,Male,112.155.77.21,4TT6HV7TF20,Corporate,Barcelona,Catalonia,Spain,Furniture,Outdoor Gear,Sophisticated Silk Scarf,3,0.25,$110.42,167.78
402,3/27/2024,8/13/2024,Economy,Male,126.174.10.173,1NK8FK4RT96,Corporate,Baguio City,Cordillera,Philippines,Technology,Electronics,Retro Vinyl Record Storage,5,0,$138.83,167.74
403,7/25/2024,11/17/2024,Express,Female,1.78.98.206,9M36G83HF11,Home Office,Cuttack,Odisha,India,Furniture,Sports Equipment,Rustic Woodland Wall Art,3,0.1,$102.42,167.66
404,2/19/2024,7/28/2024,Economy,Genderfluid,185.251.15.135,8WC3QR9VR10,Home Office,Tilburg,North Brabant,Netherlands,Technology,Home Decor,Chic Rose Gold Earrings,10,0.2,"-$1,672.50",167.55
405,1/2/2025,5/9/2024,Economy,Male,58.112.144.104,7JT8NR7NN40,Home Office,Parla,Madrid,Spain,Furniture,Books,Stylish Engraved Cuff Bracelet,7,0.5,$27.09,167.35
406,10/2/2024,1/5/2025,Next-day,Female,189.106.12.205,1DY9N28PM42,Home Office,Leeds,England,United Kingdom,Furniture,Electronics,Vintage-Inspired Rotary Phone,5,0.1,$24.30,167.11
407,8/11/2024,7/2/2024,Express,Female,93.94.103.215,5Y77RP2YJ08,Consumer,Ludhiana,Punjab,India,Office Supplies,Toys,Retro Vinyl Record Storage,9,0,$775.98,166.98
408,6/1/2024,7/21/2024,Express,Male,190.130.48.201,3JF1EX8WG26,Home Office,Sydney,New South Wales,Australia,Technology,Electronics,Trendy Succulent Planter,4,0,$213.97,166.98
409,2/24/2024,11/14/2024,Next-day,Female,150.116.154.134,6RT7FN0ME76,Home Office,Dallas,Texas,United States,Furniture,Beauty Products,Playful Cactus Print Pillow,2,0.1,-$3.24,1.12
410,5/20/2024,7/18/2024,Next-day,Male,160.43.19.44,7HN3YY1RF20,Consumer,Xinzhou,Shanxi,China,Technology,Beauty Products,Modern Concrete Planter,4,0,$434.40,166.93
411,9/17/2024,11/13/2024,Express,Male,171.31.239.1,5NX2J24WR69,Corporate,Rasht,Gilan,Iran,Technology,Outdoor Gear,Eclectic Patchwork Quilt,8,0.5,$57.60,166.89
412,8/30/2024,6/29/2024,Economy,Female,32.96.3.197,6KH6E14QM04,Consumer,Seville,Andalusía,Spain,Office Supplies,Sports Equipment,Sleek Stainless Steel Water Bottle,8,0.17,"$1,439.45",166.71
413,7/10/2024,1/5/2025,Next-day,Non-binary,200.247.25.144,8W41K48YK51,Consumer,Los Angeles,California,United States,Technology,Pet Supplies,Glamorous Gold Bar Cart,3,0,$23.03,34.42
414,10/16/2024,7/21/2024,Standard,Bigender,176.17.50.22,2GN8UV4VQ54,Corporate,Jakarta,Jakarta,Indonesia,Furniture,Books,Whimsical Unicorn Night Light,6,0.1,-$575.31,166.65
415,11/25/2024,6/2/2024,Next-day,Agender,241.107.222.95,5H98HX5UH73,Home Office,Marseille,Provence-Alpes-Côte d'Azur,France,Office Supplies,Toys,Sophisticated Silk Scarf,9,0.3,$21.52,166.56
416,3/11/2024,7/10/2024,Next-day,Male,131.200.118.250,1FT5JA8DP30,Consumer,La Rochelle,Aquitaine-Limousin-Poitou-Charentes,France,Technology,Sports Equipment,Minimalist Desk Organizer,3,0.15,$9.34,166.45
417,10/19/2024,3/26/2024,Economy,Male,97.173.23.201,4EP8RF0UP23,Corporate,Cairo,Al Qahirah,Egypt,Furniture,Beauty Products,Sleek Stainless Steel Water Bottle,4,0,$714.00,166.44
418,8/1/2024,6/27/2024,Next-day,Female,158.21.109.235,7H65GT0UC20,Consumer,Dieppe,Normandy,France,Office Supplies,Beauty Products,Charming Floral Tea Cup Set,8,0,-$15.52,166.39
419,9/27/2024,9/16/2024,Next-day,Female,40.41.170.132,9GN8RF6CK31,Corporate,Franklin,Massachusetts,United States,Technology,Kitchen Appliances,Modern Marble Coaster Set,1,0,$20.49,9.11
420,8/27/2024,6/16/2024,Economy,Female,189.182.39.150,9Y68J43KV98,Consumer,Soledad,Atlántico,Colombia,Office Supplies,Books,Vintage Typewriter Key Necklace,3,0,$0.00,166.26
421,1/29/2025,6/26/2024,Standard,Female,80.111.164.99,5HQ8XQ2KM42,Corporate,Ramat Aviv,Tel Aviv,Israel,Office Supplies,Electronics,Eclectic Patchwork Quilt,2,0.2,$91.62,166.24
422,5/9/2024,1/13/2025,Economy,Male,254.71.65.151,1C87HM8DM64,Consumer,Jakarta,Jakarta,Indonesia,Furniture,Toys,Vintage-Inspired Record Player,2,0,$288.44,166.24
423,10/8/2024,7/10/2024,Standard,Female,75.240.136.183,7RK6WE1QY18,Consumer,Khulna,Khulna,Bangladesh,Technology,Kitchen Appliances,Edgy Skull Print Shower Curtain,7,0.2,$752.64,166.17
424,8/11/2024,3/3/2024,Next-day,Female,229.232.35.23,1YU1K59RF42,Home Office,Paulista,Pernambuco,Brazil,Office Supplies,Outdoor Gear,Glamorous Crystal Chandelier,5,0,$598.80,166.136
425,10/24/2024,7/20/2024,Standard,Female,227.205.169.141,6MD6A39YM76,Consumer,Wollongong,New South Wales,Australia,Furniture,Electronics,Charming Floral Tea Towel,4,0,$305.28,166.09
426,7/3/2024,5/8/2024,Standard,Male,218.20.111.117,4RR5Y09CX46,Corporate,Wagga Wagga,New South Wales,Australia,Furniture,Books,Chic Acrylic Magazine Holder,5,0.002,$206.69,166.04
427,12/19/2024,10/11/2024,Economy,Male,72.218.43.117,1KN2KY9AY25,Home Office,Wagga Wagga,New South Wales,Australia,Technology,Home Decor,Bohemian Fringe Hammock,6,0,$123.35,166.02
428,12/23/2024,6/28/2024,Standard,Male,167.239.7.244,5YV3Q17XJ85,Consumer,Hamilton,Waikato,New Zealand,Furniture,Beauty Products,Timeless Pearl Necklace,6,0,$568.26,165.92
429,10/10/2024,3/18/2024,Standard,Female,196.102.28.161,4HK6RU5VY23,Corporate,Lunel,Languedoc-Roussillon-Midi-Pyrénées,France,Office Supplies,Sports Equipment,Eco-Friendly Bamboo Cutting Board,1,0.07,$137.99,165.91
430,10/8/2024,9/8/2024,Economy,Male,24.255.172.137,5T35WE1FD14,Home Office,Cajazeiras,Paraíba,Brazil,Technology,Kitchen Appliances,Glamorous Crystal Candle Holder,4,0.1,$177.45,165.709
431,6/21/2024,1/5/2025,Next-day,Female,40.13.89.180,7A61VH0DK91,Home Office,Whangarei,Northland,New Zealand,Furniture,Books,Sustainable Cork Coasters,8,0.2,$175.20,165.5
432,5/16/2024,4/2/2024,Standard,Female,254.206.207.108,5K53UY3MR24,Consumer,Laiyang,Shandong,China,Furniture,Beauty Products,Charming Vintage Tea Set,6,0,$534.78,165.47
433,2/5/2025,4/22/2024,Next-day,Male,12.130.236.38,8D52KK1KV94,Consumer,Pretoria,Gauteng,South Africa,Furniture,Sports Equipment,Sustainable Cork Coasters,6,0,$791.46,165.46
434,12/27/2024,11/3/2024,Standard,Male,249.101.164.42,1VV9NG5MP40,Home Office,Las Vegas,Nevada,United States,Office Supplies,Outdoor Gear,Glamorous Crystal Chandelier,4,0.1,$8.39,2.74
435,6/3/2024,4/29/2024,Express,Male,77.125.219.200,5TF3AD5NT52,Corporate,Tangier,Tanger-Tétouan,Morocco,Technology,Clothing,Vintage Camera Lens Necklace,2,0.2,$377.28,165.38
436,8/15/2024,2/1/2025,Express,Female,124.65.12.189,9PU7HY9EK64,Consumer,Guyancourt,Ile-de-France,France,Office Supplies,Books,Unique Hand-Carved Wooden Bowl,7,0,$843.99,165.31
437,8/11/2024,7/15/2024,Standard,Male,48.143.213.163,3XP6EY5PR72,Corporate,Treviso,Veneto,Italy,Office Supplies,Beauty Products,Quirky Cat Print Tote Bag,4,0.15,$106.32,165.3
438,9/29/2024,4/28/2024,Next-day,Male,27.162.183.204,9GQ1FK9UM04,Consumer,Stockholm,Stockholm,Sweden,Furniture,Beauty Products,Boho Rattan Basket,13,0,"-$1,981.40",165.22
439,1/19/2025,11/30/2024,Economy,Female,90.221.69.251,1G51JR1NU83,Corporate,San Francisco,California,United States,Technology,Home Decor,Coastal Seashell Decor,2,0.15,$1.67,1.56
440,7/1/2024,9/19/2024,Express,Female,168.6.217.208,7Q55JC0DC61,Consumer,Sydney,New South Wales,Australia,Technology,Clothing,Trendy Canvas Tote Bag,7,0.2,-$224.60,165.03
441,9/14/2024,4/8/2024,Express,Genderqueer,119.71.46.77,7GD6QY8JT56,Corporate,Zamora,Castile and León,Spain,Office Supplies,Books,Bohemian Fringe Hammock,5,0.2,$381.75,165
442,10/8/2024,1/29/2025,Next-day,Male,236.89.192.59,4VT8PF6RG44,Consumer,Los Angeles,California,United States,Technology,Beauty Products,Minimalist Desk Organizer,6,0.4,$5.72,1.54
443,12/2/2024,9/9/2024,Standard,Agender,155.225.99.150,6C92PV1RY75,Corporate,Round Rock,Texas,United States,Furniture,Toys,Coastal Seashell Jewelry Box,3,0.1,-$786.01,253.2
444,3/4/2024,6/20/2024,Next-day,Genderfluid,219.55.168.179,3U84AW6HV20,Home Office,Lagos,Lagos,Nigeria,Office Supplies,Home Decor,Boho Macrame Wall Hanging,4,0,-$695.17,164.81
445,7/1/2024,1/31/2025,Next-day,Male,167.194.170.181,6TM1AM1FN10,Consumer,Ninghai,Shandong,China,Technology,Home Decor,Charming Floral Tea Cup Set,2,0,$333.36,164.79
446,6/29/2024,12/6/2024,Economy,Female,63.133.205.78,5DV5QK1DY24,Consumer,Bogor,Jawa Barat,Indonesia,Furniture,Beauty Products,Charming Vintage Tea Set,7,0,$263.30,164.71
447,1/13/2025,8/23/2024,Next-day,Male,175.89.56.28,6T20HA6RN33,Corporate,Nancy,Alsace-Champagne-Ardenne-Lorraine,France,Technology,Sports Equipment,Coastal Seashell Decor,5,0,-$24.03,164.68
448,12/2/2024,3/26/2024,Standard,Female,113.36.182.12,6FF5J29RK78,Corporate,Lille,Nord-Pas-de-Calais-Picardie,France,Furniture,Home Decor,Industrial Pipe Shelving Unit,9,0,-$176.77,164.64
449,10/8/2024,3/26/2024,Next-day,Male,234.94.223.236,2PQ0HF1FN96,Home Office,Namur,Namur,Belgium,Furniture,Outdoor Gear,Trendy Terrarium Kit,2,0.1,$319.74,164.64
450,5/21/2024,3/30/2024,Express,Male,239.22.111.99,9F88A96WJ22,Corporate,Singapore,Singapore,Singapore,Office Supplies,Home Decor,Sleek Stainless Steel Water Bottle,7,0.1,$208.32,164.5
451,8/20/2024,5/11/2024,Next-day,Female,58.186.252.214,5Y21MY4NU94,Consumer,Bello,Antioquia,Colombia,Technology,Books,Artistic Hand-Painted Plate,3,0.1,$411.06,164.447
452,9/27/2024,12/28/2024,Standard,Male,125.199.180.55,4Y61HN7DA48,Corporate,Chimaltenango,Chimaltenango,Guatemala,Technology,Electronics,Modern Geometric Plant Stand,3,0,$22.38,164.445
453,8/20/2024,3/18/2024,Economy,Male,49.79.215.96,7X56F86AV66,Corporate,Mixco,Guatemala,Guatemala,Technology,Pet Supplies,Classic Stainless Steel Watch,7,0,$49.70,164.394
454,9/3/2024,12/23/2024,Economy,Male,177.181.0.145,6A47NU0CJ02,Consumer,San Francisco,California,United States,Technology,Sports Equipment,Edgy Leather Cuff Bracelet,2,0,$252.59,54.96
455,8/4/2024,8/27/2024,Economy,Female,13.109.53.8,1QY6E79NR61,Consumer,Ninghai,Shandong,China,Furniture,Beauty Products,Rustic Farmhouse Sign,14,0.8,$483.84,164.33
456,11/3/2024,10/24/2024,Economy,Male,121.153.190.154,5DP5NE1AN61,Corporate,Burnley,England,United Kingdom,Office Supplies,Sports Equipment,Funky Neon Wall Clock,4,0,$394.68,164.16
457,10/16/2024,3/3/2024,Next-day,Male,107.22.180.104,1EJ1KP3KP81,Corporate,Nagpur,Maharashtra,India,Furniture,Outdoor Gear,Sustainable Bamboo Salad Bowl,3,0,$237.15,164.14
458,7/16/2024,12/10/2024,Standard,Male,5.225.149.148,6F11JM9KV13,Corporate,El Prat de Llobregat,Catalonia,Spain,Technology,Home Decor,Whimsical Ceramic Mug,5,0.002,$165.74,164.04
459,12/7/2024,2/3/2025,Next-day,Agender,72.174.199.139,5Q50NJ1EQ38,Home Office,Minneapolis,Minnesota,United States,Furniture,Beauty Products,Boho Rattan Basket,3,0.5,$90.74,30.74
460,8/12/2024,10/27/2024,Next-day,Male,123.10.217.200,4C15F60XU70,Corporate,Pematangsiantar,Sumatera Utara,Indonesia,Office Supplies,Kitchen Appliances,Charming Floral Tea Cup Set,3,0,-$76.56,164
461,11/22/2024,9/23/2024,Standard,Genderfluid,216.7.140.215,2D08WM7RY19,Corporate,Albacete,Castile-La Mancha,Spain,Technology,Beauty Products,Sophisticated Leather Laptop Sleeve,5,0,$108.60,163.94
462,6/11/2024,12/8/2024,Express,Male,81.38.131.91,1FG1M43WC22,Consumer,Round Rock,Texas,United States,Technology,Books,Whimsical Unicorn Night Light,3,0.15,$32.40,28.86
463,8/18/2024,6/1/2024,Standard,Female,217.84.151.1,7U84WG4VE18,Consumer,San Francisco,California,United States,Technology,Clothing,Modern Marble Coaster Set,2,0.4,$7.01,5.23
464,1/16/2025,6/1/2024,Economy,Male,111.152.127.146,9DV2HW7XU74,Corporate,Nantes,Pays de la Loire,France,Office Supplies,Books,Retro Vintage Film Camera,3,0,-$68.15,163.74
465,12/14/2024,2/9/2025,Express,Female,135.194.11.255,4DX1VX1UT89,Consumer,Santa Clara,Villa Clara,Cuba,Furniture,Books,Artistic Abstract Painting,3,0.4,$293.16,163.701
466,2/26/2024,6/4/2024,Express,Female,29.152.226.117,6KE3TH1XM47,Corporate,Maringá,Parana,Brazil,Office Supplies,Books,Bold Geometric Area Rug,3,0,$224.58,163.695
467,10/4/2024,5/10/2024,Standard,Female,3.99.88.105,6JT7MQ8QM28,Consumer,Round Rock,Texas,United States,Office Supplies,Beauty Products,Vintage-Inspired Globe Bar Cart,7,0.2,$5.74,3.52
468,9/1/2024,4/2/2024,Economy,Female,104.208.195.238,2CN1D81DJ34,Consumer,Cairo,Al Qahirah,Egypt,Office Supplies,Clothing,Timeless Diamond Stud Earrings,2,0.4,$140.16,163.5
469,8/4/2024,3/15/2024,Express,Male,123.116.14.99,7QV4M06VN64,Consumer,Osorno,Los Lagos,Chile,Technology,Pet Supplies,Classic Leather Passport Cover,7,0,$24.22,163.456
470,7/19/2024,1/11/2025,Standard,Male,181.87.130.117,4W07J07FD41,Home Office,Daqing,Heilongjiang,China,Technology,Books,Bold Striped Beach Towel,7,0,$203.70,163.42
471,4/10/2024,2/3/2025,Next-day,Non-binary,218.198.124.0,4MQ7GW5KU78,Consumer,Brindisi,Apulia,Italy,Furniture,Pet Supplies,Charming Floral Tea Towel,4,0.4,-$237.58,163.42
472,9/1/2024,6/24/2024,Express,Female,127.40.85.83,7WX5X39AA68,Corporate,San Francisco,California,United States,Furniture,Beauty Products,Sleek Stainless Steel Water Bottle,2,0.3,$14.83,3.17
473,5/25/2024,10/23/2024,Economy,Polygender,40.16.68.60,8AU0FQ2QG71,Consumer,Surabaya,Jawa Timur,Indonesia,Office Supplies,Kitchen Appliances,Coastal Seashell Jewelry Box,7,0.2,$136.24,163.3
474,11/5/2024,3/18/2024,Next-day,Female,238.27.122.54,3F21HD1RK10,Home Office,Monterrey,Nuevo León,Mexico,Office Supplies,Home Decor,Rustic Woodland Wall Art,8,0.1,$254.56,163.281
475,12/9/2024,3/22/2024,Next-day,Male,41.132.9.109,7GE5QJ6HN71,Corporate,Tijuana,Baja California,Mexico,Office Supplies,Pet Supplies,Edgy Leather Cuff Bracelet,2,0,$12.13,163.26
476,6/24/2024,6/30/2024,Economy,Female,118.242.47.104,6F94AP6PH21,Corporate,Woking,England,United Kingdom,Office Supplies,Books,Eclectic Patchwork Quilt,5,0,$686.40,163.21
477,7/30/2024,2/1/2025,Next-day,Male,134.25.9.41,7TJ7PM6TR50,Corporate,Cape Town,Western Cape,South Africa,Furniture,Toys,Industrial Steampunk Desk Lamp,4,0,$129.84,163.07
478,7/29/2024,4/22/2024,Next-day,Female,218.178.134.32,3Q02UW4EW41,Home Office,Hamburg,Hamburg,Germany,Furniture,Home Decor,Chic Acrylic Magazine Holder,2,0,$247.30,163.07
479,8/10/2024,1/6/2025,Standard,Male,248.42.93.179,2TT1N48VP66,Corporate,Doncaster,England,United Kingdom,Technology,Electronics,Quirky Cat Print Tote Bag,7,0.15,$153.93,163.05
480,11/7/2024,1/11/2025,Economy,Female,68.224.53.107,2EA4V52QF83,Home Office,Manila,National Capital,Philippines,Office Supplies,Sports Equipment,Dainty Rose Gold Hoop Earrings,5,0.27,-$976.50,163.02
481,10/19/2024,1/25/2025,Standard,Male,150.215.37.247,2VN9DQ0RY14,Consumer,New York City,New York,United States,Office Supplies,Electronics,Cozy Faux Fur Rug,3,0,$7.02,1.99
482,1/10/2025,9/9/2024,Next-day,Male,252.147.223.19,8T55PG6PT90,Consumer,Santa Catarina,Nuevo León,Mexico,Office Supplies,Kitchen Appliances,Artistic Abstract Painting,3,0,$516.06,162.998
483,11/8/2024,8/28/2024,Standard,Female,75.73.141.139,9J16N68XF26,Consumer,Shantou,Guangdong,China,Office Supplies,Outdoor Gear,Coastal Seashell Decor,10,0,$392.40,162.76
484,12/8/2024,10/17/2024,Economy,Female,242.73.72.50,9JY8W65PE66,Home Office,Minneapolis,Minnesota,United States,Office Supplies,Books,Vintage Camera Lens Necklace,2,0.17,$5.77,1.48
485,4/17/2024,12/18/2024,Express,Male,210.130.43.78,1RX7GH3QA09,Consumer,Angers,Pays de la Loire,France,Office Supplies,Toys,Quirky Pop Art Print,4,0,$212.76,162.72
486,5/30/2024,3/24/2024,Next-day,Genderqueer,203.81.98.202,5G40DX8KD99,Corporate,Annaba,Annaba,Algeria,Technology,Home Decor,Minimalist Wooden Desk Organizer,4,0.1,$55.56,162.67
487,10/27/2024,1/11/2025,Next-day,Male,143.198.169.93,4VK7E68AR12,Corporate,Medellín,Antioquia,Colombia,Technology,Home Decor,Whimsical Ceramic Mug,7,0.1,$452.76,162.574
488,3/31/2024,12/31/2024,Standard,Female,184.156.225.78,4QJ0VP3PE88,Consumer,Yangon,Yangon,Myanmar (Burma),Office Supplies,Electronics,Dainty Silver Charm Bracelet,3,0.5,-$81.72,162.56
489,11/15/2024,4/14/2024,Economy,Female,30.175.39.163,3J48KQ0TW18,Consumer,León,León,Nicaragua,Technology,Home Decor,Retro Polaroid Camera,3,0,$395.94,162.558
490,5/30/2024,6/1/2024,Next-day,Female,201.164.217.98,6EN0C12FE21,Home Office,Jizan,Jizan,Saudi Arabia,Furniture,Kitchen Appliances,Eclectic Patchwork Quilt,8,0,$53.04,162.51
491,4/22/2024,3/9/2024,Economy,Female,120.232.107.177,4PJ9CW9GV57,Home Office,New York City,New York,United States,Office Supplies,Toys,Luxury Leather Wallet,2,0,$6.26,1.31
492,12/11/2024,7/30/2024,Standard,Female,10.223.202.114,4GH7UY8VX63,Corporate,Yuci,Shanxi,China,Furniture,Pet Supplies,Sustainable Cork Coasters,6,0,-$161.96,162.45
493,12/9/2024,5/11/2024,Standard,Male,161.74.25.32,8XQ7A33CU33,Home Office,Utrecht,Utrecht,Netherlands,Office Supplies,Sports Equipment,Minimalist Wooden Desk Organizer,4,0,-$615.96,162.41
494,4/30/2024,8/22/2024,Economy,Male,220.141.17.17,7DW0CD4RT60,Home Office,Nagasaki,Nagasaki,Japan,Office Supplies,Sports Equipment,Trendy Neon Sign,10,0,$88.44,162.31
495,3/15/2024,6/11/2024,Economy,Male,13.22.66.127,6K26QQ1YM48,Corporate,Tehran,Tehran,Iran,Technology,Books,Retro Vinyl Record Storage,4,0.2,$669.72,162.31
496,2/9/2025,1/12/2025,Next-day,Female,75.217.231.244,2YY0D94TH42,Home Office,San Salvador,San Salvador,El Salvador,Technology,Home Decor,Eco-Friendly Bamboo Cutting Board,2,0.2,$238.12,162.253
497,12/16/2024,8/7/2024,Next-day,Female,17.82.73.213,2AK6R12TQ08,Home Office,Suzhou,Anhui,China,Technology,Pet Supplies,Retro Polaroid Camera,2,0,$454.62,162.08
498,4/10/2024,5/27/2024,Economy,Male,126.217.44.179,5XU7EN2RF29,Consumer,Albany,Western Australia,Australia,Office Supplies,Sports Equipment,Retro Vintage Film Camera,9,0.17,$86.32,161.98
499,1/8/2025,9/20/2024,Next-day,Genderqueer,54.107.193.104,4UF2XD0RW20,Home Office,Avadi,Tamil Nadu,India,Furniture,Electronics,Playful Emoji Pillow,3,0,$210.33,161.95
500,6/23/2024,12/3/2024,Economy,Female,58.28.66.71,5UX2PV8FU77,Home Office,Bogor,Jawa Barat,Indonesia,Office Supplies,Pet Supplies,Whimsical Unicorn Night Light,5,0.2,$155.46,161.95
501,4/7/2024,5/23/2024,Economy,Male,229.136.184.223,2GK5JC1HG37,Consumer,Las Pinas,National Capital,Philippines,Furniture,Clothing,Cozy Knit Throw Pillow,5,0,$381.68,161.92
502,11/15/2024,6/29/2024,Express,Female,80.51.213.81,1Y61VC1WR12,Corporate,Managua,Managua,Nicaragua,Technology,Kitchen Appliances,Bohemian Dreamcatcher Wall Decor,5,0.07,$396.50,161.846
503,2/15/2025,12/30/2024,Express,Female,190.203.71.213,6TJ7MC0PA18,Corporate,London,England,United Kingdom,Office Supplies,Clothing,Stylish Engraved Cuff Bracelet,5,0,$502.50,161.76
504,7/20/2024,3/14/2024,Express,Non-binary,225.58.143.79,8NF2UX9EM45,Corporate,Round Rock,Texas,United States,Office Supplies,Toys,Classic Leather Passport Cover,1,0,$0.78,1.14
505,9/23/2024,2/28/2024,Express,Male,208.54.93.244,7T83NG8JF74,Home Office,Mesa,Arizona,United States,Furniture,Clothing,Trendy Terrarium Kit,2,0.1,-$135.09,26.82
506,12/12/2024,7/8/2024,Express,Female,70.199.81.202,9AF6VP8DY32,Home Office,Brisbane,Queensland,Australia,Technology,Pet Supplies,Dainty Silver Charm Bracelet,5,0,$54.87,161.63
507,7/21/2024,11/2/2024,Next-day,Female,106.98.119.236,7G46N72PR55,Home Office,Tulsa,Oklahoma,United States,Office Supplies,Toys,Eco-Friendly Reusable Straw Set,12,0,$23.42,25.22
508,10/9/2024,12/25/2024,Next-day,Male,128.250.46.203,7H80J68CE85,Home Office,Mexico City,Distrito Federal,Mexico,Furniture,Kitchen Appliances,Modern Hanging Plant Holder,5,0.3,$0.00,161.089
509,4/9/2024,12/15/2024,Next-day,Male,164.45.255.139,6R87FQ8NW59,Corporate,London,England,United Kingdom,Furniture,Toys,Minimalist Concrete Coasters,4,0.002,$613.84,161.06
510,7/20/2024,6/28/2024,Next-day,Female,228.51.169.5,8T28GH1UQ01,Corporate,Shah Alam,Selangor,Malaysia,Furniture,Home Decor,Classic Stainless Steel Watch,5,0.25,$215.70,161.05
511,6/25/2024,3/24/2024,Economy,Male,110.30.129.47,2MU9UQ8NQ88,Home Office,Birmingham,England,United Kingdom,Technology,Clothing,Eco-Friendly Bamboo Cutting Board,6,0,-$161.55,161.04
512,2/10/2025,3/8/2024,Express,Male,162.228.222.26,3WY7RK5JN00,Consumer,Rach Gia,Kiên Giang,Vietnam,Furniture,Toys,Chic Velvet Throw Pillow,5,0,$676.17,161
513,4/18/2024,12/28/2024,Economy,Female,98.104.55.30,5HW4P74WW04,Corporate,Baghdad,Baghdad,Iraq,Furniture,Books,Chic Linen Table Runner,12,0,$441.72,160.99
514,8/2/2024,9/13/2024,Standard,Male,129.113.206.223,2YX2FE4GC39,Consumer,Brisbane,Queensland,Australia,Technology,Pet Supplies,Playful Emoji Pillow,7,0,$228.59,160.66
515,7/13/2024,3/26/2024,Express,Male,186.65.78.199,1M25MY9JP96,Corporate,Dongguan,Guangdong,China,Office Supplies,Books,Art Deco Glass Decanter,6,0,$420.30,160.54
516,10/17/2024,7/2/2024,Next-day,Male,0.183.238.150,2GM2Q06WU91,Home Office,Fontainebleau,Ile-de-France,France,Office Supplies,Clothing,Quirky Novelty Socks,9,0,-$0.05,160.41
517,8/23/2024,1/11/2025,Next-day,Male,105.208.237.131,7QJ3CV9XY07,Corporate,Santa Cruz de la Sierra,Santa Cruz,Bolivia,Furniture,Electronics,Trendy Neon Sign,9,0,$169.20,160.301
518,7/23/2024,2/20/2024,Next-day,Female,187.155.38.215,2N17ND7WR78,Corporate,Surat,Gujarat,India,Furniture,Toys,Coastal Seashell Decor,4,0.2,$172.08,160.28
519,8/4/2024,9/29/2024,Standard,Female,182.192.197.232,6T99TC2QX05,Consumer,Donets'k,Donetsk,Ukraine,Office Supplies,Sports Equipment,Timeless Diamond Stud Earrings,14,0,$347.76,160.27
520,5/25/2024,8/2/2024,Express,Male,116.231.219.183,2R71YR8JP21,Home Office,Tulsa,Oklahoma,United States,Technology,Clothing,Modern Geometric Plant Stand,3,0.1,$38.32,19.06
521,9/13/2024,1/13/2025,Express,Female,86.176.34.166,3MF0XQ7NN37,Corporate,Houston,Texas,United States,Technology,Home Decor,Eco-Friendly Reusable Straw Set,5,0.5,$26.56,3.62
522,1/16/2025,5/7/2024,Economy,Female,77.55.124.16,5TN0U22DK53,Corporate,Cardiff,Wales,United Kingdom,Technology,Clothing,Eclectic Moroccan Pouf,2,0.17,$357.00,160.05
523,9/26/2024,7/6/2024,Economy,Female,7.196.211.40,8QE6QQ8VE07,Corporate,Stockton,California,United States,Technology,Electronics,Retro Polaroid Camera,4,0,$34.74,2.74
524,3/23/2024,4/4/2024,Economy,Female,216.250.19.206,7WR8D52UQ19,Corporate,Dar es Salaam,Dar Es Salaam,Tanzania,Technology,Sports Equipment,Quirky Novelty Socks,2,0,$379.68,159.8
525,8/26/2024,8/16/2024,Next-day,Female,127.248.38.105,8R98KU9RD56,Consumer,Managua,Managua,Nicaragua,Technology,Sports Equipment,Minimalist Wooden Desk Organizer,2,0.6,$249.84,159.71
526,4/4/2024,10/2/2024,Express,Female,207.56.237.254,1YD0MW9AF73,Consumer,San Salvador,San Salvador,El Salvador,Technology,Clothing,Modern Geometric Plant Stand,11,0,$251.71,159.515
527,6/15/2024,8/31/2024,Standard,Male,69.21.2.14,1RD4TE1EY06,Corporate,Tianjin,Tianjin,China,Furniture,Clothing,Playful Emoji Pillow,5,0.2,$104.25,159.5
528,8/16/2024,10/14/2024,Next-day,Genderfluid,188.230.7.76,2DW7RT4CK05,Consumer,Riyadh,Ar Riyad,Saudi Arabia,Office Supplies,Home Decor,Glamorous Crystal Chandelier,2,0,$332.88,159.47
529,10/12/2024,7/7/2024,Standard,Female,91.205.4.136,4QV8KP3EJ77,Corporate,Jakarta,Jakarta,Indonesia,Technology,Beauty Products,Retro Vintage Film Camera,5,0,$337.14,159.38
530,5/11/2024,10/14/2024,Express,Male,87.149.250.147,8MW6PA6QK99,Corporate,Villeurbanne,Auvergne-Rhône-Alpes,France,Office Supplies,Books,Sleek Stainless Steel Water Bottle,6,0,$604.35,159.34
531,9/5/2024,10/20/2024,Next-day,Female,48.41.3.255,4AE7KY5XP71,Consumer,Nicolás Romero,México,Mexico,Office Supplies,Electronics,Boho Rattan Basket,4,0,-$8.11,159.301
